2024-2-18,4142,3862
2024-2-26,4145,3862
2024-4-2,4152,3862
2024-4-8,4151,3862
2024-4-10,4153,3862
2024-4-12,4151,3862
2024-5-9,4152,3862
2024-5-12,4151,3862
2024-5-13,4152,3862
2024-5-14,4151,3862
2024-5-15,4152,3862
2024-5-17,4151,3862
2024-5-20,4150,3862
2024-5-22,4149,3862
2024-6-15,4155,3862
2024-6-18,4160,3862
2024-6-29,4159,3862
2024-7-25,4158,3862
2024-7-26,4157,3862
2024-8-4,4156,3862
2024-8-6,4157,3862
2024-8-13,4158,3862
2024-8-25,4157,3862
2024-9-18,4161,3862
2024-9-20,4162,3862
2024-9-26,4173,3862
2024-9-27,4174,3862
2024-9-28,4178,3862
2024-10-1,4179,3862
2024-10-4,4181,3862
2024-10-6,4217,3862
2024-10-12,4220,3862
2024-10-14,4226,3862
2024-10-19,4225,3862
2024-10-23,4229,3862
2024-10-29,4237,3862
2024-11-2,4236,3862
2024-11-5,4238,3862
2024-11-10,4239,3862
2024-11-25,4241,3862
2024-12-24,4242,3862
2024-12-27,4243,3862
2025-1-5,4249,3862
2025-1-14,4253,3862
2025-1-23,4251,3862
2025-1-31,4253,3862
2025-2-2,4254,3862
2025-2-4,4253,3862
2025-2-9,4254,3862
2025-2-16,4256,3862
2025-2-23,4257,3862
2025-3-3,4258,3862
2025-3-13,4257,3862
2025-3-15,4259,3862
2025-3-18,4257,3862
2025-3-26,4258,3862
2025-4-8,4266,3862
2025-4-11,4267,3862
2025-4-12,4265,3862
2025-4-18,4266,3862
2025-5-12,4265,3862
2025-5-14,4268,3862
2025-5-29,4266,3862
2025-6-8,4264,3862
2025-6-24,4261,3862
2025-7-13,4263,3862
2025-8-5,4257,3862
2025-8-6,4261,3862
2025-8-27,4260,3862
2025-8-29,4259,3862
2025-8-31,4260,3862
2025-9-2,4259,3862
2025-9-16,4258,3862
2025-9-17,4256,3862
2025-9-20,4268,3862
2025-9-21,4276,3862
2025-9-26,4272,3862
2025-9-28,4269,3862
2025-10-3,4271,3862
2025-10-7,4276,3862
2025-10-9,4277,3862
2025-10-22,4281,3862
2025-10-23,4280,3862
2025-10-30,4281,3862
2025-11-5,4278,3862
2025-11-12,4276,3862
2025-11-13,4278,3862
2025-11-14,4277,3862
2025-11-15,4275,3862
2025-11-18,4285,3862
2025-11-24,4289,3862
2025-11-26,4291,3862
2025-11-30,4293,3862
2025-12-7,4292,3862
2025-12-9,4294,3862
2025-12-13,4298,3862
2025-12-16,4308,3862
2025-12-30,4310,3862
2026-1-17,4313,3862
2026-1-23,4324,3862
2026-1-31,4325,3862
2026-4-12,4336,3862
2026-4-26,4338,3862
2026-4-30,4341,3862
2026-5-14,4343,3862
2026-5-15,4345,3862
2026-5-18,4344,3862
2026-5-25,4344,3317
2026-6-7,4335,3317
2026-6-15,4336,3317
