
2023-1-17,18469
2023-1-21,18637
2023-1-23,18639
2023-1-24,18635
2023-1-25,18641
2023-1-26,18654
2023-1-27,18670
2023-1-28,18684
2023-1-29,18685
2023-1-30,18684
2023-2-1,18687
2023-2-2,18695
2023-2-3,18699
2023-2-4,18716
2023-2-5,18719
2023-2-7,18721
2023-2-8,18725
2023-2-9,18733
2023-2-11,18746
2023-2-12,18762
2023-2-15,18765
2023-2-17,18769
2023-2-19,18785
2023-2-21,18783
2023-2-23,18771
2023-2-24,18770
2023-2-25,18769
2023-2-26,18770
2023-2-27,18769
2023-3-4,18770
2023-3-6,18786
2023-3-7,18799
2023-3-13,18798
2023-3-14,18797
2023-3-15,18795
2023-3-16,18801
2023-3-17,18805
2023-3-18,18813
2023-3-20,18798
2023-3-21,18810
2023-3-22,18811
2023-3-23,18822
2023-3-25,18824
