2023-10-27,476,360
2023-11-5,477,360
2023-11-23,475,360
2023-12-12,474,360
2023-12-25,475,360
2023-12-30,474,360
2024-1-17,473,360
2024-2-23,472,360
2024-3-12,471,360
2024-4-30,456,360
2024-5-25,457,360
2024-5-28,458,360
2024-5-29,459,360
2024-6-14,455,360
2024-6-28,454,360
2024-7-16,453,360
2024-8-30,452,360
2024-10-12,451,360
2024-11-12,450,360
2024-11-14,449,360
2024-11-26,448,360
2024-12-3,447,360
2024-12-14,448,360
2025-1-27,447,360
2025-2-5,448,360
2025-2-8,449,360
2025-2-24,448,360
2025-3-21,447,360
2025-3-26,449,360
2025-4-15,448,360
2025-5-20,449,360
2025-5-22,447,360
2025-5-31,459,360
2025-6-2,461,360
2025-6-24,460,360
2025-6-30,463,360
2025-7-6,459,360
2025-8-12,458,360
2025-9-10,457,360
2025-10-3,458,360
2025-10-9,459,360
2025-10-17,460,360
2025-10-20,459,360
2025-10-25,460,360
2025-11-3,459,360
2025-11-6,458,360
2025-11-25,463,360
2025-12-16,465,360
2025-12-24,466,360
2026-1-1,465,360
2026-1-10,463,360
2026-1-23,464,360
2026-4-12,461,360
2026-4-26,462,360
2026-5-29,461,360
2026-6-7,463,360
