2025-2-2,9931,16245
2025-2-3,9940,16245
2025-2-4,9943,16245
2025-2-5,9944,16245
2025-2-6,9945,16245
2025-2-7,9949,16245
2025-2-10,9954,16245
2025-2-12,9956,16245
2025-2-14,9959,16245
2025-2-15,9958,16245
2025-2-16,9965,16245
2025-2-17,9968,16245
2025-2-18,9974,16245
2025-2-20,9977,16245
2025-2-21,9979,16245
2025-2-23,9978,16245
2025-2-24,9975,16245
2025-2-25,9977,16245
2025-2-26,9979,16245
2025-2-27,9982,16245
2025-2-28,9984,16245
2025-3-1,9986,16245
2025-3-4,9990,16245
2025-3-5,9991,16245
2025-3-6,9996,16245
2025-3-7,9997,16245
2025-3-8,10006,16245
2025-3-9,10007,16245
2025-3-10,10011,16245
2025-3-11,10015,16245
2025-3-13,10022,16245
2025-3-15,10023,16245
2025-3-17,10022,16245
2025-3-18,10035,16245
2025-3-20,10033,16245
2025-3-21,10035,16245
2025-3-22,10034,16245
2025-3-23,10037,16245
2025-3-24,10035,16245
2025-3-25,10045,16245
2025-3-26,10047,16245
2025-3-28,10054,16245
2025-3-29,10056,16245
2025-3-30,10057,16245
2025-3-31,10064,16245
2025-4-2,10069,16245
2025-4-3,10070,16245
2025-4-4,10078,16245
2025-4-5,10077,16245
2025-4-6,10079,16245
2025-4-7,10081,16245
2025-4-8,10087,16245
2025-4-9,10090,16245
2025-4-10,10098,16245
2025-4-11,10104,16245
2025-4-12,10109,16245
2025-4-15,10120,16245
2025-4-18,10127,16245
2025-4-19,10128,16245
2025-4-20,10131,16245
2025-4-21,10135,16245
2025-4-22,10133,16245
2025-4-23,10132,16245
2025-4-24,10133,16245
2025-4-25,10134,16245
2025-4-27,10136,16245
2025-4-28,10135,16245
2025-4-29,10136,16245
2025-4-30,10137,16245
2025-5-2,10135,16245
2025-5-3,10137,16245
2025-5-4,10138,16245
2025-5-7,10137,16245
2025-5-8,10140,16245
2025-5-9,10147,16245
2025-5-11,10150,16245
2025-5-13,10153,16245
2025-5-15,10155,16245
2025-5-16,10156,16245
2025-5-19,10161,16245
2025-5-20,10167,16245
2025-5-21,10174,16245
2025-5-22,10178,16245
2025-5-23,10184,16245
2025-5-24,10186,16245
2025-5-25,10192,16245
2025-5-26,10193,16245
2025-5-28,10206,16245
2025-5-29,10209,16245
2025-5-31,10219,16245
2025-6-2,10224,16245
2025-6-3,10228,16245
2025-6-4,10229,16245
2025-6-5,10230,16245
2025-6-8,10234,16245
2025-6-9,10235,16245
2025-6-10,10236,16245
2025-6-11,10235,16245
2025-6-12,10238,16245
2025-6-13,10244,16245
2025-6-14,10246,16245
2025-6-16,10248,16245
2025-6-17,10250,16245
2025-6-18,10253,16245
2025-6-19,10254,16245
2025-6-20,10255,16245
2025-6-21,10254,16245
2025-6-24,10256,16245
2025-6-25,10258,16245
2025-6-26,10263,16245
2025-6-28,10271,16245
2025-6-29,10273,16245
2025-6-30,10275,16245
2025-7-2,10281,16245
2025-7-3,10282,16245
2025-7-6,10290,16245
2025-7-7,10298,16245
2025-7-10,10303,16245
2025-7-12,10318,16245
2025-7-13,10321,16245
2025-7-15,10329,16245
2025-7-16,10330,16245
2025-7-18,10332,16245
2025-7-19,10331,16245
2025-7-20,10336,16245
2025-7-21,10338,16245
2025-7-22,10349,16245
2025-7-23,10354,16245
2025-7-24,10360,16245
2025-7-25,10365,16245
2025-7-27,10367,16245
2025-8-5,10385,16245
2025-8-8,10390,16245
2025-8-12,10396,16245
2025-8-16,10406,16245
2025-8-19,10411,16245
2025-8-20,10414,16245
2025-8-21,10420,16245
2025-8-22,10419,16245
2025-8-23,10422,16245
2025-8-25,10425,16245
