2024-12-8,51860
2024-12-9,51863
2024-12-10,51866
2024-12-11,51868
2024-12-12,51869
2024-12-13,51874
2024-12-14,51875
2024-12-24,51882
2024-12-25,51880
2024-12-26,51881
2024-12-27,51882
2024-12-28,51884
2024-12-29,51886
2024-12-30,51887
2025-1-5,51886
2025-1-14,51953
2025-1-16,51956
2025-1-17,51957
2025-1-18,51961
2025-1-19,51962
2025-1-20,51964
2025-1-21,51973
2025-1-23,51974
2025-1-25,51980
2025-1-27,51983
2025-1-29,51990
2025-1-30,51992
2025-1-31,51990
2025-2-1,51989
2025-2-2,51990
2025-2-4,51991
2025-2-5,51990
2025-2-6,51994
2025-2-7,51995
2025-2-8,51997
2025-2-9,51996
2025-2-10,51997
2025-2-12,51999
2025-2-14,52002
2025-2-15,52004
2025-2-16,52005
2025-2-17,52004
2025-2-18,52005
2025-2-20,52001
2025-2-21,52007
2025-2-24,52009
2025-2-25,52010
2025-2-26,52008
2025-2-27,52007
2025-2-28,52013
2025-3-1,52012
2025-3-2,52014
2025-3-3,52097
2025-3-4,52099
2025-3-5,52100
2025-3-6,52103
2025-3-7,52108
2025-3-8,52107
2025-3-9,52113
2025-3-10,52112
2025-3-11,52114
2025-3-12,52119
2025-3-13,52122
2025-3-14,52123
2025-3-15,52126
2025-3-16,52135
2025-3-17,52137
2025-3-18,52139
2025-3-19,52136
2025-3-20,52138
2025-3-21,52144
2025-3-22,52149
2025-3-23,52146
2025-3-24,52145
2025-3-25,52143
2025-3-26,52141
2025-3-27,52143
2025-3-28,52138
2025-3-30,52139
2025-3-31,52133
2025-4-3,52123
2025-4-4,52131
2025-4-5,52136
2025-4-6,52135
2025-4-7,52138
2025-4-9,52142
2025-4-10,52146
2025-4-11,52156
2025-4-12,52158
2025-4-14,52163
2025-4-15,52167
2025-4-16,52176
2025-4-17,52173
2025-4-18,52167
2025-4-19,52169
2025-4-20,52168
2025-4-21,52165
2025-4-22,52167
2025-4-23,52166
2025-4-24,52167
2025-4-29,52176
2025-5-1,52182
2025-5-2,52183
2025-5-3,52191
2025-5-4,52192
2025-5-5,52190
2025-5-6,52188
2025-5-8,52187
2025-5-10,52190
2025-5-11,52188
2025-5-12,52191
2025-5-13,52194
2025-5-14,52198
2025-5-15,52203
2025-5-16,52204
2025-5-19,52200
2025-5-20,52199
2025-5-21,52198
2025-5-23,52197
2025-5-24,52202
2025-5-25,52203
2025-5-26,52207
2025-5-27,52209
2025-5-28,52212
2025-5-29,52214
2025-5-31,52217
2025-6-1,52218
2025-6-2,52221
2025-6-3,52222
2025-6-4,52224
2025-6-6,52226
2025-6-8,52237
2025-6-9,52260
2025-6-10,52268
2025-6-11,52267
2025-6-12,52279
2025-6-13,52293
2025-6-14,52292
2025-6-15,52291
2025-6-17,52283
2025-6-21,52287
2025-6-22,52300
2025-6-23,52297
2025-6-24,52300
2025-6-25,52298
2025-6-26,52299
2025-6-28,52300
2025-6-29,52302
2025-6-30,52309
2025-7-1,52313
2025-7-2,52312
2025-7-3,52316
2025-7-4,52315
2025-7-6,52316
2025-7-7,52315
2025-7-10,52317
2025-7-11,52289
2025-7-12,52291
2025-7-13,52298
2025-7-14,52300
2025-7-15,52302
2025-7-16,52301
2025-7-17,52298
2025-7-18,52300
2025-7-19,52298
2025-7-20,52309
2025-7-21,52311
2025-7-22,52314
2025-7-24,52318
2025-7-25,52315
2025-7-27,52318
2025-7-28,52314
2025-8-5,52339
2025-8-7,52342
2025-8-8,52343
2025-8-9,52345
2025-8-11,52341
2025-8-12,52343
2025-8-13,52339
2025-8-14,52340
2025-8-15,52339
2025-8-16,52358
2025-8-18,52359
2025-8-19,52363
2025-8-20,52359
2025-8-21,52363
2025-8-22,52361
2025-8-23,52360
2025-8-24,52359
2025-8-25,52360
2025-8-27,52357
2025-8-28,52359
2025-8-29,52360
2025-8-30,52363
2025-8-31,52362
2025-9-1,52363
2025-9-2,52366
2025-9-5,52373
2025-9-6,52374
2025-9-7,52373
2025-9-9,52378
2025-9-14,52365
2025-9-15,52366
2025-9-17,52374
2025-9-19,52375
2025-9-20,52376
2025-9-21,52377
2025-9-22,52381
2025-9-23,52380
2025-9-24,52371
2025-9-26,52377
2025-9-27,52379
2025-9-28,52376
2025-9-30,52375
2025-10-1,52377
2025-10-2,52372
2025-10-3,52374
2025-10-4,52371
2025-10-5,52369
2025-10-6,52402
2025-10-7,52403
2025-10-9,52356
2025-10-11,52354
2025-10-12,52355
2025-10-17,52357
2025-10-18,52359
2025-10-19,52370
2025-10-20,52368
2025-10-21,52373
2025-10-22,52374
2025-10-23,52382
2025-10-24,52385
2025-10-25,52389
2025-10-27,52404
2025-10-29,52406
2025-10-31,52405
2025-11-1,52404
2025-11-2,52405
2025-11-3,52406
2025-11-5,52411
2025-11-6,52407
2025-11-7,52406
2025-11-8,52407
2025-11-9,52415
2025-11-12,52403
2025-11-13,52405
2025-11-14,52406
2025-11-15,52415
2025-11-16,52417
2025-11-18,52416
2025-11-20,52418
2025-11-21,52417
2025-11-22,52416
2025-11-23,52422
2025-11-24,52420
