2025-2-2,48490,80394
2025-2-3,48499,80394
2025-2-4,48513,80394
2025-2-5,48521,80394
2025-2-6,48526,80394
2025-2-7,48528,80394
2025-2-8,48540,80394
2025-2-10,48565,80394
2025-2-12,48579,80394
2025-2-14,48589,80394
2025-2-15,48617,80394
2025-2-16,48620,80394
2025-2-17,48628,80394
2025-2-18,48641,80394
2025-2-19,48643,80394
2025-2-20,48646,80394
2025-2-21,48659,80394
2025-2-22,48664,80394
2025-2-23,48675,80394
2025-2-24,48685,80394
2025-2-25,48708,80394
2025-2-26,48714,80394
2025-2-27,48725,80394
2025-2-28,48733,80394
2025-3-1,48739,80394
2025-3-2,48753,80394
2025-3-3,48759,80394
2025-3-4,48768,80394
2025-3-5,48772,80394
2025-3-6,48776,80394
2025-3-7,48779,80394
2025-3-8,48789,80394
2025-3-9,48793,80394
2025-3-10,48800,80394
2025-3-11,48814,80394
2025-3-12,48825,80394
2025-3-13,48834,80394
2025-3-14,48840,80394
2025-3-15,48846,80394
2025-3-16,48861,80394
2025-3-17,48867,80394
2025-3-18,48886,80394
2025-3-19,48899,80394
2025-3-20,48902,80394
2025-3-21,48909,80394
2025-3-22,48912,80394
2025-3-23,48915,80394
2025-3-24,48935,80394
2025-3-25,48939,80394
2025-3-26,48948,80394
2025-3-28,48962,80394
2025-3-29,48969,80394
2025-3-30,48978,80394
2025-3-31,48998,80394
2025-4-1,49010,80394
2025-4-2,49011,80394
2025-4-3,49010,80394
2025-4-4,49016,80394
2025-4-5,49033,80394
2025-4-6,49034,80394
2025-4-7,49057,80394
2025-4-8,49068,80394
2025-4-9,49086,80394
2025-4-10,49100,80394
2025-4-11,49106,80394
2025-4-12,49122,80394
2025-4-15,49157,80394
2025-4-16,49179,80394
2025-4-18,49306,80394
2025-4-19,49310,80394
2025-4-20,49322,80394
2025-4-21,49340,80394
2025-4-22,49359,80394
2025-4-23,49366,80394
2025-4-24,49369,80394
2025-4-25,49377,80394
2025-4-26,49404,80394
2025-4-27,49427,80394
2025-4-28,49432,80394
2025-4-29,49447,80394
2025-4-30,49460,80394
2025-5-2,49477,80394
2025-5-3,49486,80394
2025-5-4,49498,80394
2025-5-5,49503,80394
2025-5-6,49510,80394
2025-5-7,49512,80394
2025-5-8,49517,80394
2025-5-9,49524,80394
2025-5-10,49534,80394
2025-5-11,49539,80394
2025-5-13,49554,80394
2025-5-14,49560,80394
2025-5-15,49568,80394
2025-5-16,49570,80394
2025-5-19,49603,80394
2025-5-20,49609,80394
2025-5-21,49613,80394
2025-5-22,49617,80394
2025-5-23,49627,80394
2025-5-24,49640,80394
2025-5-25,49646,80394
2025-5-26,49655,80394
2025-5-28,49680,80394
2025-5-29,49850,80394
2025-5-31,49869,80394
2025-6-2,49886,80394
2025-6-3,49906,80394
2025-6-4,49912,80394
2025-6-5,49915,80394
2025-6-6,49917,80394
2025-6-8,49931,80394
2025-6-9,49941,80394
2025-6-10,49947,80394
2025-6-11,49949,80394
2025-6-12,49953,80394
2025-6-13,49961,80394
2025-6-14,49965,80394
2025-6-16,49987,80394
2025-6-17,49993,80394
2025-6-18,49997,80394
2025-6-19,50002,80394
2025-6-20,50005,80394
2025-6-21,50024,80394
2025-6-23,50030,80394
2025-6-24,50050,80394
2025-6-25,50066,80394
2025-6-26,50073,80394
2025-6-28,50090,80394
2025-6-29,50093,80394
2025-6-30,50110,80394
2025-7-1,50116,80394
2025-7-2,50126,80394
2025-7-3,50129,80394
2025-7-4,50132,80394
2025-7-6,50151,80394
2025-7-7,50164,80394
2025-7-10,50187,80394
2025-7-12,50180,80394
2025-7-13,50182,80394
2025-7-15,50199,80394
2025-7-16,50205,80394
2025-7-18,50221,80394
2025-7-19,50224,80394
2025-7-20,50236,80394
2025-7-22,50247,80394
2025-7-23,50251,80394
2025-7-24,50254,80394
2025-7-25,50255,80394
2025-7-27,50262,80394
2025-8-5,50367,80394
2025-8-6,50381,80394
2025-8-8,50393,80394
2025-8-9,50398,80394
2025-8-10,50403,80394
2025-8-12,50406,80394
2025-8-16,50429,80394
2025-8-18,50454,80394
2025-8-19,50465,80394
2025-8-20,50470,80394
2025-8-22,50478,80394
2025-8-23,50488,80394
2025-8-24,50497,80394
2025-8-25,50498,80394
2025-8-26,50499,80394
2025-8-27,50505,80394
2025-8-28,50521,80394
2025-8-29,50536,80394
2025-8-30,50543,80394
2025-8-31,50547,80394
2025-9-2,50561,80394
2025-9-5,50581,80394
